Georg2017,"Paradigmatic morphology is a central and crucial concept for several branches of
comparative linguistics. The observation of shared paradigms in languages which
were not suspected of having a common ancestry stands at the cradle of modern ge-
nealogical linguistics and dominates the discussion(s) about not firmly established or
merely putative language families or phyla to this day, the very different morphological
techniques different languages use for the formation of paradigms mark the beginning
of language typology, now a major pillar of the language sciences, and the question,
to which degree languages—closely, distantly, or not at all related with each other—
may borrow morphological paradigms (part or whole) from each other or might have
done so in the past (which, if true and not properly detected, might lead to super-
ficially  ­persuasive, but factually erroneous, claims and hypotheses of genealogical
relatedness) continues to be an important theoretical and practical issue in compara-
tive linguistics.","Trans-Eurasian, morphology, word paradigm morphology, historical linguistics, comparative method, methodology, review, "
Georg2017,"Review of the collection by @Robbeets2014 on morphology in Altaic languages.","morphology, Altaic, Trans-Eurasian, methodology, word paradigm morphology"
Leavens2017,"In his classic analysis, Gould (The mismeasure of man, WW Norton, New York, 1981) demolished the idea that intelligence was an inherent, genetic trait of different human groups by emphasizing, among other things, (a) its sensitivity to environmental input, (b) the incommensurate pre-test preparation of different human groups, and (c) the inadequacy of the testing contexts, in many cases. According to Gould, the root cause of these oversights was confirmation bias by psychometricians, an unwarranted commitment to the idea that intelligence was a fixed, immutable quality of people. By virtue of a similar, systemic interpretive bias, in the last two decades, numerous contemporary researchers in comparative psychology have claimed human superiority over apes in social intelligence, based on two-group comparisons between postindustrial, Western Europeans and captive apes, where the apes have been isolated from European styles of social interaction, and tested with radically different procedures. Moreover, direct comparisons of humans with apes suffer from pervasive lapses in argumentation: Research designs in wide contemporary use are inherently mute about the underlying psychological causes of overt behavior. Here we analyze these problems and offer a more fruitful approach to the comparative study of social intelligence, which focuses on specific individual learning histories in specific ecological circumstances.","ape cognition, animal cognition, evolution of complexity, animal evolution,"
Leavens2017,"The gist of this paper is that humans insufficiently study cognition of apes and therefore may well come to the wrong conclusion that they are much less intelligent than us. This seems to have a discrimination bias that puts humans above the other animals.","ape cognition, animal evolution, animal cognition, critics, "
Hamans2017,"Morphological change is not a result of mechanical, predictable processes, but of the be-
havior of language users. Speakers reinterpret opaque data in order to assign a more
transparent structure to them. Subsequently successful reinterpretation may form the ba-
sis of new derivations. The moment such a derivative word formation process becomes
productive a language change has taken place.
In addition, this paper shows how language change obscures the distinction between
separate morphological processes such as compounding and derivation and thus between
morphological categories. Moreover, the data under discussion show that there is not a
preferred natural direction of language change. Most of the examples are taken from
English and Dutch, but also a few French, Frisian, German and Afrikaans data are dis-
cussed.","productivity, morphological change, word derivation, reinterpretation, "
Hamans2017,"This paper deals primarily with language change. It discusses how reinterpreta-
tion of opaque data may cause morphological change. In addition, it also
demonstrates how language change blurs the distinction between separate mor-
phological processes such as compounding and derivation and therefore also
obscures the distinction between morphological categories. Finally, it shows that
the arguments for a natural or preferred direction in language change are ex-
tremely weak.","morphological change, directionality, methodology, "
Hamans2017,"This paper seems worthwhile to be read more thoroughly, as it has the strong claim that morphological processes are not usually based on preference directions (unlike we would expect for sound change). Interestingly, the processes described are similar to fusion and fission accounts in biology. ","directionality, morphological change, reanalysis, fusion, fission,"
Chen2017,"Paper introduces personalities like Wáng Lì and Chao Yuenren and the role they played in the history of linguistics in China.","biography, Wáng Lì, Chao Yuenren, introduction, history of science, linguistics,"
Mailhammer2010,"Article treats the early investigation of etymology of Germanic languages in the begin of the 21st century.","history of science, etymology, introduction, Germanic,"
Moore2017,"Background Phylogenetic trees are an important analytical tool for examining species and community diversity, and the evolutionary history of species. In the case of microorganisms, decreasing sequencing costs have enabled researchers to generate ever-larger sequence datasets, which in turn have begun to fill gaps in the evolutionary history of microbial groups. However, phylogenetic analyses of large sequence datasets present challenges to extracting meaningful trends from complex trees. Scientific inferences made by visual inspection of phylogenetic trees can be simplified and enhanced by customizing various parts of the tree, including label color, branch color, and other features. Yet, manual customization is time-consuming and error prone, and programs designed to assist in batch tree customization often require programming experience. To address these limitations, we developed Iroki, a program for fast, automatic customization of phylogenetic trees. Iroki allows the user to incorporate information on a broad range of metadata for each experimental unit represented in the tree. Results Iroki was applied to four existing microbial sequence datasets to demonstrate its utility in data exploration and presentation. Specifically, we used Iroki to highlight connections between viral phylogeny and host taxonomy, explore the abundance of microbial groups associated with Shiga toxin-producing Escherichia coli (STEC) in cattle, examine short-term temporal dynamics of virioplankton communities, and to search for trends in the biogeography of Zetaproteobacteria. Conclusions Iroki is an easy-to-use application having both command line and web-browser implementations for fast, automatic customization of phylogenetic trees based on user-provided categorical or continuous metadata. Iroki enables hypothesis testing through improved visualization of phylogenetic trees, streamlining the process of biological sequence data exploration and presentation. Availability Iroki can be accessed through a web browser application or via installation through RubyGems, from source, or through the Iroki Docker image. All source code and documentation is available under the GPLv3 license at https://github.com/mooreryan/iroki. The Iroki web-app is accessible at www.iroki.net or through the VIROME portal (http://virome.dbi.udel.edu), and its source code is released under GPLv3 license at https://github.com/mooreryan/iroki_web. The Docker image can be found here: https://hub.docker.com/r/mooreryan/iroki.","software, family tree, visualization, "
Baker2017,"Genetic and archaeological studies have established a sub-Saharan African origin for anatomically modern humans with subsequent migrations out of Africa. Using the largest multi-locus data set known to date, we investigated genetic differentiation of early modern humans, human admixture and migration events, and relationships among ancestries and language groups. We compiled publicly available genome-wide genotype data on 5,966 individuals from 282 global samples, representing 30 primary language families. The best evidence supports 21 ancestries that delineate genetic structure of present-day human populations. Independent of self-identified ethno-linguistic labels, the vast majority (97.3%) of individuals have mixed ancestry, with evidence of multiple ancestries in 96.8% of samples and on all continents. The data indicate that continents, ethno-linguistic groups, races, ethnicities, and individuals all show substantial ancestral heterogeneity. We estimated correlation coefficients ranging from 0.522 to 0.962 between ancestries and language families or branches. Ancestry data support the grouping of Kwadi-Khoe, Kx’a, and Tuu languages, support the exclusion of Omotic languages from the Afroasiatic language family, and do not support the proposed Dené-Yeniseian language family as a genetically valid grouping. Ancestry data yield insight into a deeper past than linguistic data can, while linguistic data provide clarity to ancestry data.","population genetics, co-evolution, archaeogenetics, African languages"
Baker2017,"We were able to annotate 249 samples with language (Table S1). Our data set covers an estimated 21.3% of the 141 primary language families but 97.8% of people40. By focusing on ancestries rather than samples, confounding due to recent admixture is removed. We therefore evaluated correlations among ancestries and languages (Table S6).

Southern African ancestry correlates with Kwadi-Khoe, Kx’a, and Tuu languages (r = 0.960, p = 4.78 × 10−138, Fig. 3A). Central African ancestry corresponds to Pygmies, both Eastern and Western (Table S3). Pygmies are thought to have lost their original language and now speak Niger-Congo or Nilo-Saharan languages, presumably adopted from neighboring tribes41. Consequently, Central African ancestry does not meaningfully correlate with extant language families.","Africa, African languages, human prehistory, population genetics,"
Li2014,"Over the past 100 years, the paradigm under which Chinese diglossia
operates has undergone significant change, morphing from a system using literary
Chinese for writing and regional vernaculars for speech to a setup in which
Mandarin and its new offshoots replace both the literary language and spoken
dialects in both written and oral modes. This paper traces the transition from writing
in the literary language to the use of Mandarin for all manner of communication and
shows how higher literacy and education in Mandarin and English are sounding the
death knell for the regional dialects. Many of these dialects are going from
mainstream to obsolete in the course of a generation, especially in the younger
segment of the population in urban centers traditionally regarded as bastions of
regional speech, sparking backlash (e.g., pro-Cantonese demonstrations in Guang-
zhou) and attempts to revive dying vernaculars (e.g., Taiwan's indigenous language
education movement). By examining the balance of power between Mandarin and
dialect in Guangzhou, Shanghai, Taiwan, Singapore, and Malaysia, it will be shown
that unless there is a counterbalance of prestige or economic utility, attempts to
reverse the proliferation of Mandarin will prove futile, although the speech varieties
being replaced will ultimately resurface in the phonology, lexicon, and syntax of
the standard language, giving rise to new regional varieties of Mandarin
","dialect death, language death, Chinese dialects, diglossia,"
Ciuffo2017,"The silent reading fluency is not an observable behaviour and, therefore,
its evaluation is perceived as more challenging and less reliable than oral reading
fluency. The present research is aimed to measure the silent reading speed in a
sample of proficient students, assessed by an original silent reading fluency task,
based on behavioural indicators of the silent reading speed. A total of 325 high
school and university skilled students (age range 14�23 years) have been assessed
using 3 tasks aimed to evaluate the oral reading speed (lists of words, lists of
pseudowords and narrative text) and one task aimed to measure the silent reading
speed. The average silent reading speed in our sample was around 12.5 syll/sec,
almost double than the oral reading speed rate. The silent reading speed had an
increase from 9.13 to 12.38 syll/sec from the first year of high school (ninth grade)
to the fifth year of University. Conversely, the oral reading speed remained sub-
stantially unchanged for the entire academic course. Our results showed that the
reading fluency in silent mode tends to increase up to the last years of University
and it may be considered the most rapid and efficient reading mode. This study
highlights the importance of including both silent and oral reading modes in the assessment of the older students and young adults, since silent reading is the main
reading mode for proficient readers.


","silent reading, oral reading, reading, fluency, psycholinguistics"
Ciuffo2017,"Silent reading is commonly used in everyday activities and it is the more dominant
and faster style of reading for older students and proficient readers. Mature students
primarily read silently rather than orally and proficient readers typically read faster
when reading silently.
","silent reading, psycholinguistics, definition, introduction"
Guo2004,"Status planning essentially represents both social concerns and social
implementation of language planning (Kaplan & Baldauf, 1997, p. 37). Whatever
social concerns there are, status planning always selects among competing
languages/dialects a language/dialect for a higher status and designates it for
dominant and broader functions (Cooper, 1989, pp. 99�121; Kaplan & Baldauf,
1997, p. 31; Spolsky & Shohamy, 1999, p. 39). Depending on the motivating social
concerns, status planning may or may not make any overt policy statement about the
fate or status of the competing languages/dialects when the selection is made. For
example, while selecting Hebrew as the official language, status planning in Israel
treats Arabic as a statutory language, recognizing the linguistic and ethnic
distinctiveness of the Arabic (see Cooper, 1989, pp. 100�101; Spolsky & Shohamy,
1999). On the other hand, designating English as the only official language,
California's 1986 and 1998 propositions denied the legitimacy of the use of non-
English languages in governmental and educational domains, attempting to force
minority groups to assimilate into the English-speaking majority (cf. Crawford,
2000, pp. 104-127; Cooper, 1989, pp. 101-102). Thus, it is enlightening for students
of language policy to study the relationship between the selected language/dialect
and the once-competing ones.
","Chinese dialects, pǔtōnghuà, diasystem, overview, roof language,"
He2007,"Tone analysis is the first step in investigations of Chinese dialects.
Traditionally, this is done by well-trained linguists. In this paper, a SOM-based
automatic tone analysis approach is proposed. SOM is facilitated to map the F0
contour to 2-dimensional space, and then the data are clustered to indicate tones
of the dialect. We also introduce a phonology factor to the DB-index, which is
used to validate the clustering, in order to incorporate phonology knowledge.
Our version of DB-Index assumes that characters that have similar tones in the
past tend to have similar tones today. Experiments show that the approach
attains satisfactory results.
","tone language, speech acoustics, tone analysis, Chinese"
Jiang2012,"The field-work of Chinese dialects, also called field survey, is a direct research
method. The field sampling of computer-aiding Chinese dialects is a platform of
field work, where we apply the computer and computer technology in aiding
dialect investigation and research system of CADI (Computer-Aiding Dialects
Investigation).
Chinese dialects field-work can be traced back to about Zhou Dynasty and Qin
Dynasty (about B.C.1100- B.C.206), when there had already formed the tradition
of observing and collecting local dialects and sayings everywhere. This can be
regarded as the beginning of traditional Chinese dialects field-work.
Modern Chinese dialects field-work was originated in the early 20th century and
further developed by the founder of Chinese Dialectology--Yuenren Chao. The
requirement of the investigators (field-workers) is that they must investigate and
record the dialects of the informants face to face, strictly according to the facts.
This method is generally classified into three steps:
Step one: Preparation stage. Determine the specific purpose and task of the dialect
investigation, formulate the outline, make survey forms, and prepare the necessary
survey tools, etc.
","field work, computer-assisted analysis, computer-aided approaches, Chinese dialects, introduction"
Kays2011,"With the human population in many areas of the world already above the carrying capacity of the land,
food availability and advances in productivity are becoming increasingly critical. It is predicted that
the world population will reach 9 billion people by 2050, which represents a dramatic increase in the
number of people to feed, with increasingly scarce crop land, water, fertilizer, and fuel. Vegetables
make up a major portion of the diet of humans, providing not only calories but essential vitamins,
fiber, and minerals and will play an increasingly important role in food availability. Of the over 400
vegetable crops that are grown commercially, the genetic diversity in critical attributes is exceptional.
The edible portion of vegetables is comprised of an array of morphological parts [e.g. leaves, stems,
lateral buds, young plants, shoots, petioles, flowers, flower buds, fruit (immature to mature), seeds,
seedlings, roots, tubers, corms, bulbs, rhizomes]. Vegetables vary widely in the length of time required
from planting to harvest, postharvest longevity, and day length, temperature, water, fertility, and
pesticide requirements. They provide a diverse range of tastes, aromas, textures, colors, and nutritional
attributes, greatly increasing the variety in the foods we eat and satisfying a myriad of personal
preferences. The length of time required to produce a crop (i.e. planting to harvest) varies from days to
several years and the length of optimum harvest maturity from hours (gerkins � Cucumis sativus L.) to
years (giant taro � Alocasia macrorrhiza (L.) Schott). The fact that short production cycle vegetables
allow multiple cropping and a significant volume of the vegetables grown worldwide are produced
on small plots, militates against accurate production statistics, preventing a clear understanding and
appreciation of the value of these crops to the world food supply.
","vegetables, dataset, lexical database, concept list, "
Kays2011,"Book offers words for a large number of different vegetables as they are named across the world. This is a very interesting resource that could surely be used for some kind of quantitative studies, given the large number of terms and languages.","vegetables, dataset, concept list, lexical database"
Kirby2007,"Human language arises from biological evolution, individual learn-
ing, and cultural transmission, but the interaction of these three
processes has not been widely studied. We set out a formal
framework for analyzing cultural transmission, which allows us to
investigate how innate learning biases are related to universal
properties of language. We show that cultural transmission can
magnify weak biases into strong linguistic universals, undermining
one of the arguments for strong innate constraints on language
learning. As a consequence, the strength of innate biases can be
shielded from natural selection, allowing these genes to drift.
Furthermore, even when there is no natural selection, cultural
transmission can produce apparent adaptations. Cultural transmis-
sion thus provides an alternative to traditional nativist and adap-
tationist explanations for the properties of human languages.
","innateness, culture, cultural evolution, language evolution, language origin"
Liang2015,"The perception and definition of a linguistic variety as a ""language"" or a ""dialect""
can be an ideological issue at the societal level and an attitudinal decision for each
individual. If there is any consensus among linguists on the distinction between
""language"" and ""dialect"", it would be that a clear-cut distinction is largely unattain-
able. In a descriptive, synchronic sense, a language may refer to a group of related
linguistic norms or a single norm, and a dialect is presumably one of the norms
(Haugen 1966). Hence every dialect is a language, but not every language is a dia-
lect. Language as a generalised notion means that every speaker of a language is a
speaker of at least one dialect (Chambers and Trudgill 2004)--standard English is,
for example ""just as much a dialect as any other form of English"" (p. 3). The gen-
eralised and specific dual sense of the term ""language"" in its synchronic dimension
adds to the muddle of the issue, and thus scholars have proposed the term ""variety""
to be used instead as a descriptive label for a single linguistic entity in a ""neutral""
and ad hoc manner. While this is methodologically convenient, the superordinate�
subordinate model of the language�dialect relationship cannot avoid the question of
genetic relationship. How closely related would a group of linguistic norms need to
be considered as dialects of the same language? When would these norms be con-
sidered separate languages? To what extent does mutual intelligibility play a role in
determining answers to these two questions?
","chinese dialects, sociolinguistics, introduction, diasystem"
Li2015,"The height of 26,940 Chinese Han adults
(16,503 rural and 10,437 urban adults) from 11 Han ethnic
groups was measured and analyzed in the current survey.
The top three highest dialect groups in rural Han popula-
tions are Jianghuai (male 167.3 � 6.4 cm, female
156.5 � 5.6 cm), North China (male 167.3 � 6.4 cm, fe-
male 155.7 � 5.7 cm), and Wu (male 166.7 � 6.9 cm,
female 155.6 � 5.9 cm) groups. In urban Han populations,
the top three groups are as follows: the Northeast China
(male 169.5 � 6.7 cm, female 158.0 � 6.1 cm), North
China (male 168.5 � 6.2 cm, female 157.3 � 5.8 cm),
and Jianghuai (male 169.2 � 6.2 cm, female 157.1 �
5.6 cm) dialect groups. The Gan dialect group (male
164.0 � 6.3 cm, female 153.9 � 5.0 cm) was the shortest
in both rural and urban groups. The different stature of Han
dialect groups may be a result of interaction between ge-
netic background and different environmental factors, labor
intensity, diet composition and nutrition intake in different
areas in China.
","height, Han Chinese, Chinese dialects, stature, "
Muthukrishna2016,"Innovation is often assumed to be the work of a talented few, whose pro-
ducts are passed on to the masses. Here, we argue that innovations are
instead an emergent property of our species' cultural learning abilities,
applied within our societies and social networks. Our societies and social
networks act as collective brains. We outline how many human brains,
which evolved primarily for the acquisition of culture, together beget a col-
lective brain. Within these collective brains, the three main sources of
innovation are serendipity, recombination and incremental improvement.
We argue that rates of innovation are heavily influenced by (i) sociality,
(ii) transmission fidelity, and (iii) cultural variance. We discuss some of
the forces that affect these factors. These factors can also shape each other.
For example, we provide preliminary evidence that transmission efficiency
is affected by sociality--languages with more speakers are more efficient.
We argue that collective brains can make each of their constituent cultural
brains more innovative. This perspective sheds light on traits, such as IQ,
that have been implicated in innovation. A collective brain perspective can
help us understand otherwise puzzling findings in the IQ literature, includ-
ing group differences, heritability differences and the dramatic increase in IQ
test scores over time.
","innovation, collective brain, cultural evolution, cognition, language origin,"
Lampe2017,"Cognition is one of the most flexible tools enabling adaptation to environmental variation. Living
close to humans is thought to influence social as well as physical cognition of animals throughout
domestication and ontogeny. Here, we investigated to what extent physical cognition and two domains
of social cognition of dogs have been affected by domestication and ontogeny. To address the effects
of domestication, we compared captive wolves (n=12) and dogs (n=14) living in packs under the same
conditions. To explore developmental effects, we compared these dogs to pet dogs (n=12) living in
human families. The animals were faced with a series of object-choice tasks, in which their response to
communicative, behavioural and causal cues was tested. We observed that wolves outperformed dogs
in their ability to follow causal cues, suggesting that domestication altered specific skills relating to
this domain, whereas developmental effects had surprisingly no influence. All three groups performed
similarly in the communicative and behavioural conditions, suggesting higher ontogenetic flexibility in
the two social domains. These differences across cognitive domains need to be further investigated, by
comparing domestic and non-domesticated animals living in varying conditions.
","wolves, domestication, dog, cognition, animal cognition"
Steele2010,"Evolutionary approaches to cultural change are increasingly influential, and many scientists believe
that a `grand synthesis' is now in sight. The papers in this Theme Issue, which derives from a sym-
posium held by the AHRC Centre for the Evolution of Cultural Diversity (University College
London) in December 2008, focus on how the phylogenetic tree-building and network-based tech-
niques used to estimate descent relationships in biology can be adapted to reconstruct cultural
histories, where some degree of inter-societal diffusion will almost inevitably be superimposed on
any deeper signal of a historical branching process. The disciplines represented include the three
most purely `cultural' fields from the four-field model of anthropology (cultural anthropology,
archaeology and linguistic anthropology). In this short introduction, some context is provided
from the history of anthropology, and key issues raised by the papers are highlighted.
","evolutionary approach, linguistic diversity, cultural diversity, cultural transmission, evolutionary theory"
Meillet1908,"Les rapprochements qui ne s'étendent pas à plus de deux
dialectes
doivent être
tenus pour plus ou moins suspects,
sauf raisons particulières: car la ressemblance de deux mots
exprimant
le même sens dans deux langues différentes peut être due à une rencontre fortuite: c'est ainsi que l'anglais *bad* 
«mauvais» n'est past apparenté, même de loin, avec le 
persan *bad* signifiant aussi
«mauvais» : mais ce serait un hasard étrange que *bad* signifiàt «mauvais» dans une troisième langue. 
La coïncidence de
trois langues non contiguës
suffit donc pratiquement à garantir le caractère «indo-européen» d'un mot, sous le bénéfice des réserves indiquées ci-dessus.

 @Hoenigswald1950 
","Antoine Meillet, Indo-European, lexical reconstruction, linguistic reconstruction, methodology"
Meillet1908,"Quand on a une fois éliminé les mots dont la ressemblance s'explique par des emprunts, il en reste un grand nombre qui, en tenant compte de l'action des lois phonétiques, se laissent identifier les uns aux autres [...]. de ces concordances, la plupart proviennent sans doute de ce que les mots correspondants existaient déjà en indo-européen, mais d'autres peuvents s'expliquer par l'extension plus ou moins tardive de certains mots sur tout ou partie du domain indo-européen.

[...]

Ces deux cas, celui de l'identité originelle et celui de l'extension postérieure à la division dialectale (c'est-à-dire de l'emprunt), sont au fond absolument différents, mais il est impossible la plupart du temps de faire le départ de ce qui appartient à l'un et à l'autre : et l'on en est réduit à entendre par mots indo-européens les mots communs à plusieurs dialectes indo-européens, à la seule condition qu'ils présentent toutes les altérations phonétiques et morphologiques caratéristiques des dialectes auxquels ils appartiennent, et que des témoignages historiques n'en attestent pas le caractère récent. ","diffusion, Indo-European, lexical reconstruction, lexical borrowing, dialect diffusion"
Meillet1908,"Toutefois, il importe de ne jamais l'oublier, le terme des *mots indo-européens* recouvre deux choses hétérogènes et qui [pb] be restent confondues que par suite de l'absence d'un critère donnant le moyen de les distinguer; et la part des emprunts préhistoriques d'un dialecte indo-européen à un autre ou de plusieurs dialectes ndo-européens à des langues d'autres familles n'est certainement pas négligeable.","Indo-European, dialect diffusion, linguistic diffusion, lexical reconstruction, methodology"
Dorren2017,"Ah, for the days of fact-free linguistics! The pre-scientific era might have
produced a lot of codswallop and hogwash, but how entertaining it is to
look back upon. Scholars erred in ways that few modern linguists ever
would. Today, their field of study is a respectable social science,
exacting in its methods, broad in its scope and generous in its harvest.
Without phoneticians, computers wouldn’t be able to process spoken
English. Without sociolinguists, prejudice against dialects and non-
Western languages would still be rife – or rather, rifer still. Forensic
linguists help to solve crimes, clinical linguists treat people with
language impairments, historical linguists shed light on language
change and even on prehistoric culture and migration – the list goes on
and on. As in other disciplines, pertinent questions and rigorous
methods to answer them have been at the root of success.","linguistics, popular science, essay, history of science"
Dorren2017,"Very entertaining essay on the historical attitudes towards linguistics and the search for the ""best"" language.","essay, history of science, linguistics, popular science, "
Atkinson1875,"Interesting article that is an early example for somebody who starts thinking about the ""methodology"" of comparative grammar.","methodology, comparative method, historical linguistics, historical language comparison"
Atkinson1875,"Thus, then, we need at least three things before any
satisfactory results can even be hoped for, viz., full me
thodic comparative tables, showing all the forms in their
mutual connexion; 2, a methodic phonetic; and 3, the
natural favour of some key-language, within the sphere of
the languages compared : and of these, the first and second
become still more important and indispensable, when the
third is absent.","workflow, comparative method, methodology, history of science"
Carling2017,"This is the paper that describes the DIACL database, which is a rich resource on different language families in some idiosyncratic format which is shared in XML online. They also have a couple of new concept list, and for this reason, it is also quite interesting.","database, cross-linguistic study, dataset, concept list"
CarstairsMcCarthy2016,"My argument, and plea, here is that typological linguists could do more to assist
research on language evolution in three areas: (i) the possibility that there are
languages with no distinction between clausal and nominal constructs;
(ii) factors influencing the variation between languages in their preference for
morphological and syntactic structure; (iii) the extent of pure juxtapositional
compounding and its possible status as a linguistic “coelacanth” (as Jackendoff
has termed it).","language typology, language origin, language evolution, nominal construct, clausal construct, compounding"
CarstairsMcCarthy2016,"Author argues that we can get hints to how language evolved the first time when looking at certain compound structures where we cannot determine whether the structure is morphological or syntactical. Since these neither fit into syntax nor morphology, the author speculates that they reflect a primordial stage of language.","language origin, language typology, compounding, syntax, morphology"
Gibson2017,"What determines how languages categorize colors? We analyzed
results of the World Color Survey (WCS) of 110 languages to show
that despite gross differences across languages, communication of
chromatic chips is always better for warm colors (yellows/reds) than
cool colors (blues/greens). We present an analysis of color statistics in
a large databank of natural images curated by human observers for
salient objects and show that objects tend to have warm rather than
cool colors. These results suggest that the cross-linguistic similarity in
color-naming efficiency reflects colors of universal usefulness and
provide an account of a principle (color use) that governs how color
categories come about. We show that potential methodological
issues with the WCS do not corrupt information-theoretic analyses,
by collecting original data using two extreme versions of the color-
naming task, in three groups: the Tsimane’, a remote Amazonian
hunter-gatherer isolate; Bolivian-Spanish speakers; and English
speakers. These data also enabled us to test another prediction
of the color-usefulness hypothesis: that differences in color cat-
egorization between languages are caused by differences in
overall usefulness of color to a culture. In support, we found that
color naming among Tsimane’ had relatively low communicative
efficiency, and the Tsimane’ were less likely to use color terms
when describing familiar objects. Color-naming among Tsimane’
was boosted when naming artificially colored objects compared
with natural objects, suggesting that industrialization promotes
color usefulness.","color terms, warm colors, cool colors, psycholinguistics, "
Gibson2017,"The authors argue that color naming terms are developed first mentally on the basis of trying to distinguish cool and warm colors, since warm colors are apparently more salient for objects, and in a second step, languages individually start to develop their color space.","color terms, warm colors, color categories, psycholinguistics"
Hamans2017,"The difference between an affixoid and an affix is that an affixoid is an af-
fix-like bound form, which corresponds to a free lexeme, whereas there is no [pb] corresponding lexeme next to an affix. However, the difference between a free
lexeme and the corresponding affixoid is that affixoids necessarily imply se-
mantic change. An affixoid is a transitional in between noun 5 and affix. Affixes
and affixoids can both be used productively.","definition, affixoid, affix, free lexeme, vocabulary item,"
Hamans2017,"Whatever label is assigned to this process; it is clear a process of language
change in which a free lexeme becomes a bound morpheme. The examples also
show that the change is a gradual process, in which one cannot clearly distin-
guish between compound and derived form and so between the different mor-
phological categories of noun and affixoid.","free lexeme, bound lexeme, lexical change, "
Hamans2017,"The processes of language change that are discussed here are gradual, as has
been shown. Since these processes go from compounding to derivation and vice
versa the distinction between these morphological processes becomes less clear
and absolute than the handbooks suggest. As a consequence, the same applies to
the distinction between morphological categories.","lexical change, gradual change, fusion, fission"
Hamans2017,"Finally, the morphological changes described and analyzed here show that
there is not a natural or naturally preferred direction of change in the languages
under discussion. Maybe the number of changes in one direction (from free to
bound morphemes) are higher than in the other, as often claimed, 37 but frequen-
cy is an extremely weak argument for a supposed natural direction. The results
of the language changes discussed here may refute suggestions of unidirection-
ality, as defended within grammaticalization theory (see for instance @Haspelmath2004).","directionality, lexical change, grammaticalization, reanalysis, free lexeme, bound lexeme"
Hamans2017,"Another similar example offers forms derived from the English forms Wa-
tergate and hamburger.

* 17 *watergate*
* 17a *closetgate*, *nipplegate*, *donutgate*
* 18 *hamburger*
* 18a *fishburger*, *cheeseburger*, *weedburger* ","lexical change, fission, splinter,"
Hamans2017,"Traditionally one uses the term splinter for such non-morphemic portions of
a word that has been split off [...].

Since the term splinter focus-
es on the result of the process of splitting and not on the potential of the remain-
ing portion, we prefer the new term libfix, in which its allusion on affix empha-
sizes the possible productive word formation aspect, that will be shown hereaf-
ter. In addition, the term splinter quite often is defined as “parts of words in
blends which are intended to be recognized as belonging to a target word, but
which are not independent formatives” (Lehrer 1996: 361). 16 As we will see also
splinters of opaque, non-blend, forms may become a recurrent element in a se-
ries of new formations, which is another reason to prefer the new term libfix.","definition, terminology, blend splinters, libfix, splinter"
Hammond2017,"In this paper, we examine morphological complexity through the lens of Input Optimization. We take as our starting point the dimensions of complexity proposed in Anderson (2015). Input Optimization is a proposal to account for the statistical distribution of phonological properties in a constraint-based framework. Here we develop a framework for extending Input Optimization to the morphological domain and then test the morphological dimensions Anderson proposes with that framework.

The dimensions we consider and the framework we develop are both supported by empirical tests in English and in Welsh.","input optimization, morphological complexity, measure, morphology"
Hammond2017,"Provides a measure for morphological complexity, based on comparing mismatches in input and output forms: the more different the output for a given input, the more complex a morphology is assumed to be. 

The problem of the account is that it depends on how transparent the processes are for the speakers. We need to include the weight that we give to a certain operation, but it seems to me that the author does not really elaborate on this.

Thinking of Umlaut-spreading in German, it is clear that something that increases complexity is being used for the simple reason because it seems transparent to the speakers when they coin it and apply it to more forms. The theory falls short of explaining how complexity can arise and still be tolerated.","morphological complexity, morphology, measure, "
Hammond2017,"1 Words should have fewer morphemes.
2 Haplology should be avoided.
3 More marked morphological opterations (per the hierarchy above) should be avoided.
4 Morphophonology should be avoided.
5 Ablout, umlaut, truncation, etc. should be avoided.
6 Zero-marking should be avoided.

","morphological complexity, input optimization, "
Hammond2017,"**Phonological Complexity** (PC)

The phonological complexity of some set of forms is defined as the vector sum of the constraint violation vectors for surface forms paired with their respective optimal inputs.

To produce a *relative* measure of PC given some set of *n* surface forms, divide the PC score for those forms by *n*.

","phonological complexity, linguistic complexity, measure, "
Hock2017,"The common Indo-Europeanist view is that reconstructed Proto-Indo-European (PIE)
cannot go back farther than the beginning of the fourth millennium BC and that its
speakers must have been located somewhere in the Eurasian steppes. This perspective
is based on the evidence of linguistic palaeontology – the linguistic evidence for
reconstructing PIE words for ‘horse’ (*h 1 (e)ḱwos) and ‘wheel’ (*k w ek w los, *rotHo), 1
combined with the archaeological evidence for the earliest horse domestication in the
Eurasian steppes in the early fourth millennium BC, and the first archaeological
evidence for wheels and wheeled vehicles in the mid-fourth millennium BC (see
Anthony (2007) for a comprehensive discussion and Outram et al. (2009) for additional
evidence of horse domestication). Significantly, conditions in other areas of Eurasia
were not conducive for horse domestication, except for the Iberian peninsula (Bendrey
2012). Outside the steppes (or Iberia), therefore, words for ‘horse’ can only refer to
already domesticated horses.","Indo-European, methodology, linguistic palaeography, horse, wheel,"
Hock2017,"Author argues against the assumption that one could reconstruct fake words back if the sound correspondences hold (like *Aluminium* in Tibetan languages). By showing how the example by Atkinson and Gray can be shown to still reflect its borrowing status, he tries to argue against the whole theory, claiming that the words for *horse* and *wheel* are enough to argue that IE speakers come from the Steppe. ","linguistic palaeography, Steppe Hypothesis, Indo-European, lexical borrowing, sound correspondences"
